Episode,User_Mean,User_Density,User_WordCount,Asst_Mean,Asst_Density,Asst_WordCount,Overall_Mean,StandardDeviation,Density,WordCount
f6eabd6c-2020-47c2-bad6-3377a734ee29,-0.0723,-0.0439,5784,-0.1135,-0.0805,2977,-0.0878,0.6272329276603746,-0.0563,8761
f726d542-2d71-430a-86ef-842e4a17a587,-0.0428,-0.0267,1676,0.0274,0.0198,739,-0.0191,0.7403485659589967,-0.0125,2415
faf044d7-def4-445f-868f-f5b377865047,-0.0527,-0.0316,3015,-0.0602,-0.0423,2197,-0.0562,0.6413528046827806,-0.0361,5212
fbf1374f-2fc5-4098-8e1a-edff83def069,-0.0412,-0.0254,2046,0.0141,0.0098,954,-0.0221,0.7458012203639027,-0.0142,3000
fc250471-24e3-40ad-8f49-4ba6bfde7f18,-0.0259,-0.0167,2549,0.0253,0.0177,1344,-0.0072,0.738779861232511,-0.0048,3893
fc2bd707-fb5d-4119-8524-af799628b813,-0.0682,-0.0438,1401,0.0121,0.0084,843,-0.0366,0.6811292767491833,-0.0242,2244
fdecae5e-3569-46bd-b970-e60d315ab8c7,-0.0919,-0.0593,2101,-0.0286,-0.0204,979,-0.0704,0.8203533873538161,-0.0469,3080
fe5cc9b6-c543-4b00-b215-65dc28f70d9d,-0.0215,-0.0135,1750,0.0744,0.0535,770,0.0106,0.7866093044125452,0.0069,2520
fe9f05e3-a3a3-4941-a668-1b1fcfac95ed,-0.0543,-0.0338,2955,-0.056,-0.0378,1835,-0.055,0.7312275080381401,-0.0353,4790
ff0a40c6-cc72-49fb-a88a-d7cc47a9fa6d,-0.0416,-0.0254,2248,-0.008,-0.0054,1010,-0.0303,0.7088723652819143,-0.0192,3258
ff3b23d5-1cef-4348-bce8-35b58cf211af,-0.0406,-0.0242,1809,-0.0396,-0.0273,1143,-0.0401,0.6482575827575092,-0.0254,2952
